id,loss
53604,2016.3728
53608,1317.3441
53610,2001.3978
53613,2101.75
53619,1071.8893
53621,1154.8689
53622,4241.849
53625,2733.809
53632,1656.9542
53637,2344.185
53644,2159.1455
53646,1369.0579
53648,3637.1392
53649,2342.0679
53650,2203.3577
53652,7616.623
53666,2759.3882
53670,846.95435
53671,1466.0012
53687,1923.3511
53689,3317.023
53698,2731.2773
53702,2668.4106
53704,1785.2236
53709,1592.7155
53717,2539.964
53725,1732.9618
53728,2232.3096
53732,2795.821
53734,2938.8708
53735,6742.0493
53741,1015.9052
53746,5406.8286
53747,1545.2896
53758,2247.5266
53760,1268.0693
53761,916.2958
53766,6016.976
53781,8538.312
53798,2634.2073
53799,1500.003
53801,1403.2634
53803,1577.1531
53813,2324.0857
53817,1876.0511
53818,1162.3741
53838,2850.2922
53843,4422.6064
53844,1263.6207
53852,1571.953
53856,1621.5366
53857,1135.6877
53862,1818.3796
53863,1143.004
53865,1040.7687
53869,2858.9536
53881,4384.1655
53893,2645.7117
53894,1874.547
53902,1775.1062
53905,1379.239
53908,3605.0232
53910,2190.882
53912,3008.544
53913,4708.123
53918,1988.9036
53933,939.5489
53934,1632.4196
53935,1409.4127
53941,3071.8523
53943,799.6049
53945,4161.5264
53946,1343.445
53955,3490.2883
53957,2868.909
53969,1240.9429
53970,1369.6069
53973,3119.2896
53977,7605.96
53979,7869.3877
53980,1081.3678
53985,1269.2961
53986,2365.1702
53989,2618.9011
53996,2575.3928
53997,2048.1787
54001,2560.253
54002,6317.9565
54009,2231.4646
54012,1824.8708
54016,2580.5017
54018,1279.0751
54029,1661.1605
54031,2810.4158
54033,1545.8025
54034,2130.031
54037,3184.0596
54038,2485.2014
54039,9703.793
54041,1955.5325
54043,1488.3086
54048,2733.895
54055,1175.4401
54068,918.7147
54070,2190.1833
54076,1070.1912
54078,1719.7858
54081,2924.0679
54086,2377.57
54105,1185.7002
54110,1505.5314
54124,4104.188
54127,5664.4814
54130,1186.2612
54138,2254.1616
54143,1335.1613
54151,1853.8842
54154,6611.4443
54160,1829.8925
54161,4839.846
54165,1725.1976
54170,1217.2095
54174,2003.592
54179,4835.399
54181,2211.5415
54188,7014.554
54198,1386.5188
54202,5177.1924
54206,3542.873
54214,1700.262
54215,3238.3987
54219,1870.0804
54231,1769.1058
54232,1452.1
54235,1365.7449
54238,1359.0593
54241,3271.9504
54243,2225.566
54246,1901.0975
54250,895.5975
54255,1603.7222
54258,3752.0718
54264,6541.508
54270,907.90356
54279,1355.7461
54286,2145.4988
54302,706.25244
54304,1764.3578
54305,1663.3275
54308,1283.4949
54311,1789.5345
54329,1486.7035
54332,1456.4673
54333,2173.0708
54334,1138.2559
54337,1382.8899
54344,1408.9417
54347,3438.5825
54348,16201.185
54349,3630.8696
54350,1369.3151
54358,1720.8784
54369,2919.5383
54371,4563.4956
54375,1290.4255
54388,1510.1466
54401,1885.8596
54402,1811.294
54403,2363.4746
54411,1689.1748
54416,1494.8528
54422,1466.6157
54431,1714.9624
54434,1214.9978
54439,1062.3395
54440,1614.4302
54442,13311.603
54446,1626.3926
54447,2893.007
54450,1730.8922
54457,7691.493
54466,1464.3677
54471,1076.1616
54473,1803.5253
54475,1707.0729
54482,1845.8018
54483,718.8097
54486,8697.412
54488,1535.1624
54495,1278.2355
54502,1294.2327
54505,1016.1077
54518,2186.311
54527,951.8605
54529,1515.9762
54531,906.95685
54537,6454.83
54541,3313.6653
54543,2988.3357
54547,6316.2573
54558,9842.187
54559,1555.5427
54561,1451.4713
54562,3380.8457
54569,9152.648
54570,938.3275
54573,1716.9032
54582,1016.8857
54595,2036.3993
54603,2491.186
54613,4205.284
54617,1864.5554
54618,1897.2152
54620,3430.561
54621,1954.4054
54628,1376.1619
54633,1771.8682
54634,6174.262
54635,1542.1001
54637,1923.1237
54638,2632.556
54649,1374.8599
54651,990.6509
54653,4856.2964
54656,2592.0337
54680,3239.8938
54692,2498.7073
54713,3562.31
54719,3251.9663
54720,2695.8875
54722,2520.328
54725,3516.2007
54734,1187.4225
54742,4690.707
54743,5884.7725
54744,4240.547
54752,1166.8958
54753,1991.3424
54759,2603.5078
54761,2764.4165
54764,1010.02496
54768,1318.3093
54773,1614.4672
54774,1498.997
54787,1701.244
54789,2706.8647
54790,1977.5414
54794,2581.98
54795,934.60736
54797,788.08936
54798,4383.0703
54805,1802.057
54806,2139.4558
54807,1277.628
54815,6331.546
54819,2979.1448
54821,1967.3676
54830,1480.361
54835,4934.3247
54837,1686.5768
54842,2418.0984
54859,1323.6079
54864,7710.5225
54865,2512.7883
54868,2015.5634
54869,1260.1615
54870,1895.932
54878,2055.3335
54880,2005.2551
54881,1448.0059
54883,3016.6375
54886,1626.1313
54892,1357.4655
54901,2874.9866
54906,2465.8604
54909,1830.5156
54911,2994.298
54915,3198.5615
54919,1610.4082
54921,1204.648
54922,7853.711
54925,1531.2168
54930,1728.5654
54934,998.30304
54940,838.69714
54942,7504.605
54943,3956.9314
54944,1809.5466
54949,1187.8789
54951,3354.5806
54952,1134.7717
54962,4220.326
54970,4999.4404
54973,1006.4423
54975,2180.199
54982,1400.5847
54984,1687.4053
54986,3008.2485
54992,2885.9954
55005,4035.252
55010,2156.1917
55015,2305.806
55022,6630.21
55038,6277.955
55046,2594.936
55052,2142.209
55053,2028.8634
55055,10715.143
55057,694.65283
55062,4654.914
55066,3257.765
55067,945.8506
55068,9284.067
55069,1678.4728
55078,3902.8657
55081,2500.8074
55087,3050.8347
55100,2022.8009
55105,2520.971
55109,1187.5697
55112,5237.051
55113,7388.4897
55117,1279.5302
55120,4736.36
55124,1959.6312
55133,2815.2874
55136,2583.4763
55147,4607.1016
55168,3278.4597
55170,2846.8042
55172,2561.9504
55173,1638.464
55183,5416.3867
55184,1421.2637
55200,1121.914
55204,4934.692
55206,1264.4525
55211,3734.2087
55215,1665.372
55216,1200.9194
55221,1862.1218
55232,1483.2522
55239,2564.0928
55247,1398.4873
55252,3143.209
55253,2203.9766
55258,933.0378
55259,2016.3661
55260,2089.213
55263,4461.261
55273,3134.7163
55275,1715.7272
55283,2931.1777
55292,1550.8081
55293,3371.4858
55295,2073.2937
55298,1768.265
55299,3568.9783
55303,1955.4849
55309,2797.4895
55312,2311.268
55317,992.43335
55318,3204.983
55319,865.6087
55327,2762.1409
55331,1397.009
55340,2230.1797
55341,1070.2366
55355,1444.1486
55357,2322.8413
55360,2000.4608
55374,3983.0286
55382,1820.8777
55384,1035.9175
55388,1886.7402
55389,1648.3748
55392,12923.352
55394,2743.0527
55396,10182.705
55397,2550.641
55403,2139.0417
55407,1084.1345
55416,4282.0063
55417,1037.3975
55423,1315.8826
55428,1688.3325
55432,1674.7361
55436,2258.9573
55437,2504.9058
55442,5386.8076
55451,1336.3995
55453,1996.3309
55457,2795.7532
55462,1431.6665
55463,4718.1284
55464,2346.2183
55467,1725.2124
55484,3186.2588
55485,891.05707
55489,1360.5604
55491,2391.29
55496,1605.1942
55500,4615.598
55504,6307.3247
55510,12413.459
55521,2165.726
55523,1409.7568
55526,1593.9904
55533,1857.9382
55536,1968.4392
55542,890.589
55544,4249.522
55551,1440.2556
55555,1310.9493
55558,1558.6471
55563,3276.7092
55576,2218.5803
55579,2387.7317
55580,5504.5737
55585,8723.2295
55591,8391.712
55595,914.9964
55596,3003.9226
55597,5582.334
55602,1877.1982
55603,967.858
55610,6293.649
55619,1865.9945
55625,6052.4277
55629,1373.9136
55637,1946.4462
55660,1903.1564
55669,1906.7289
55672,1828.5885
55674,1753.2975
55675,2078.4607
55677,1507.7808
55688,1616.2365
55694,2499.6152
55699,2153.6753
55703,946.954
55716,1139.8141
55721,3662.985
55724,1112.661
55725,913.13135
55742,1918.105
55745,1366.0204
55746,1413.1617
55750,1897.57
55753,1310.3538
55756,1167.0983
55760,2901.2903
55765,1552.1715
55766,1630.3876
55767,1049.4227
55772,4961.192
55774,2884.7585
55778,1636.7212
55780,3092.463
55784,1122.8575
55800,1570.173
55801,2724.6902
55802,3494.4517
55805,1901.1564
55824,2740.5464
55827,7227.3228
55830,1741.318
55831,1561.2625
55839,2757.773
55843,1880.697
55844,2854.0554
55855,6729.619
55861,1213.8055
55869,1690.132
55883,9474.062
55887,1108.8348
55896,1220.6079
55901,850.03125
55903,4226.8916
55911,2176.137
55922,1666.8378
55926,1632.8033
55928,3359.6199
55929,4698.1074
55932,1467.1796
55934,2417.8203
55935,1527.4924
55945,1219.9684
55951,1237.8815
55958,1581.9508
55962,1937.8207
55963,1368.5181
55967,2812.3503
55972,1293.7206
55988,2512.6157
55990,1598.2692
56000,4478.5513
56001,1813.809
56007,1509.598
56011,3032.548
56016,2746.2095
56019,1258.2053
56021,1213.6666
56024,1854.8524
56026,3650.9775
56029,1068.048
56032,2128.1934
56036,2079.449
56042,4472.917
56045,1991.7698
56051,5927.7773
56055,3468.951
56063,2263.6628
56072,2654.1953
56082,1840.5503
56085,3856.561
56088,4272.8564
56102,2746.0745
56105,1553.1022
56108,3065.987
56110,1663.1776
56111,1152.4885
56115,1333.3157
56137,1339.8151
56138,1407.0276
56152,4083.9475
56153,2869.5083
56156,3717.6113
56173,1461.1014
56175,1115.5653
56180,3271.1143
56189,1134.6202
56196,2835.0403
56207,1098.0319
56208,2080.425
56214,4520.6514
56221,2562.1897
56229,2590.0544
56230,1824.8734
56231,2602.6587
56243,2181.0955
56245,1169.3672
56257,1030.5383
56260,6792.524
56264,1899.3877
56270,1204.9001
56271,5913.2837
56277,1624.6517
56278,1400.1454
56284,2257.8267
56286,1630.0681
56287,3569.5603
56295,1414.9716
56298,5436.0093
56301,5600.6294
56305,1469.7438
56307,1771.2607
56309,2099.0366
56312,1671.7107
56321,1447.063
56327,1318.3263
56328,1425.418
56336,2500.1995
56342,1651.6777
56344,4645.942
56350,1686.6122
56358,1373.0831
56359,1351.1445
56367,3375.6267
56374,8540.56
56377,2291.7415
56392,1113.8436
56401,2325.8916
56403,1446.7029
56413,1856.3707
56418,999.73694
56422,5694.613
56423,3012.6987
56426,5121.0405
56439,1602.9241
56443,6863.226
56453,3263.8538
56459,3136.023
56460,6197.21
56465,5336.3965
56466,973.9812
56467,2451.542
56480,1488.5244
56482,2710.754
56484,1785.9755
56485,1752.5702
56488,1855.7504
56489,4415.6484
56490,1553.9088
56495,1223.1243
56496,2314.7048
56498,6729.337
56499,2172.1033
56505,1684.5328
56511,1244.586
56519,1745.9999
56522,1376.2589
56523,1423.4137
56525,3689.1099
56526,2073.9739
56531,1789.0857
56535,4592.932
56536,1000.2304
56540,1137.1611
56543,4769.703
56545,3894.025
56548,967.7292
56560,914.2424
56565,1121.2213
56576,1714.206
56581,2045.2655
56584,11267.627
56587,1355.9943
56592,2673.0896
56598,1395.3959
56603,1523.6886
56608,1350.3433
56614,2865.1646
56619,910.6889
56623,7113.991
56624,1161.0065
56634,2695.6946
56636,1074.7457
56637,2188.3408
56643,953.6905
56656,2027.1277
56663,1263.1575
56668,5487.733
56676,1315.1707
56687,4727.7944
56698,4637.0933
56702,940.6364
56718,1696.4646
56721,2362.323
56725,8438.307
56729,6554.691
56732,1213.6886
56738,2901.4314
56742,1658.0537
56746,3185.408
56753,4018.4622
56755,3204.5703
56762,4707.1846
56787,3516.9453
56793,4231.893
56796,922.3909
56797,6695.1797
56802,2330.44
56818,2313.3408
56820,1067.2992
56822,6196.3823
56834,3585.0044
56846,6883.054
56847,711.0416
56848,960.5436
56849,1599.0238
56851,2794.2578
56856,1228.1205
56859,2158.5125
56863,4954.1235
56868,4130.118
56869,1823.4208
56873,1191.0751
56880,1328.917
56881,1161.0464
56883,1698.8712
56901,4406.041
56904,3560.15
56905,1368.877
56907,4374.197
56910,1869.5107
56913,2965.5286
56915,1740.8331
56926,1834.3846
56927,1020.12067
56929,2728.6414
56931,1056.3833
56932,1079.1965
56947,832.44934
56949,3421.592
56950,5094.692
56953,1565.384
56955,4379.4434
56958,7283.743
56962,1910.7974
56964,5418.4014
56965,2372.483
56968,3251.7773
56976,1396.5048
56981,1437.3234
56982,1787.8577
56984,1472.1033
56997,4063.7837
56998,3662.084
57002,5916.3633
57005,1420.0748
57007,1850.2756
57030,3779.0986
57037,1539.3737
57038,1677.2024
57043,2006.8258
57051,1307.1343
57054,5861.936
57057,916.5457
57069,1209.3835
57073,2695.6895
57074,1202.6672
57087,1393.6357
57088,1582.2708
57102,2334.072
57109,1151.765
57114,3171.0654
57118,1693.3635
57126,1587.86
57127,1076.0918
57129,838.8867
57132,3129.1965
57144,3436.1863
57152,1757.6301
57153,1847.473
57158,984.0033
57162,6828.233
57171,4117.3643
57173,1261.16
57178,1267.7628
57181,4532.9727
57184,2746.246
57192,957.8729
57195,3591.9653
57201,1849.8107
57202,1109.2653
57209,5485.839
57213,1589.409
57220,1383.4202
57229,1121.4908
57230,918.5329
57236,1259.4551
57245,1051.104
57255,1784.8993
57261,3048.9846
57272,2118.1008
57278,2553.4082
57280,1965.4426
57285,2065.0679
57290,1922.5588
57291,3947.9153
57292,9326.673
57295,1664.8217
57298,1356.2064
57305,1370.962
57309,3946.7332
57314,1475.4757
57316,2667.3662
57322,7602.5444
57325,4333.1504
57327,1235.578
57329,1577.5494
57331,2641.01
57336,1236.2292
57341,825.74475
57344,1710.3458
57355,4365.2954
57358,1476.9723
57359,1317.5138
57370,1820.4037
57372,2392.8376
57374,3251.2656
57375,2085.8594
57377,1551.3887
57378,819.53406
57384,1827.7141
57393,3620.393
57394,1283.8326
57401,1962.9764
57406,1449.2327
57410,1452.1241
57415,3672.177
57417,2355.666
57419,1166.2004
57427,2870.5715
57430,3521.2812
57434,5036.903
57439,1593.137
57444,2199.2095
57451,1177.5837
57462,2259.6199
57463,918.8759
57467,1084.1005
57468,5987.1484
57470,1646.604
57491,2977.408
57492,2209.127
57501,2852.272
57507,1476.5125
57519,1415.2407
57525,1293.5762
57539,1555.8135
57545,4553.31
57546,737.21356
57547,862.6239
57556,3996.624
57557,3464.5374
57559,2436.3281
57560,1195.0555
57562,2848.1526
57563,1409.7434
57574,5123.649
57577,725.6713
57583,10920.917
57585,2459.755
57586,1904.9496
57589,1448.8181
57592,2022.1558
57602,1125.9736
57605,1376.765
57614,1162.3958
57620,2350.7244
57632,1739.2749
57635,1025.176
57641,6229.474
57642,2332.7646
57643,4949.892
57651,4264.5435
57654,1960.2601
57656,1246.6334
57657,9370.841
57658,2725.921
57664,2380.271
57666,5682.174
57667,3933.3564
57672,3964.1797
57673,4085.7083
57678,1181.0635
57686,1636.1243
57689,5610.0166
57703,979.0744
57712,1025.9766
57725,1880.6844
57726,927.96716
57728,2775.166
57734,1027.9711
57744,1094.9569
57745,2391.0027
57751,2318.8818
57756,7928.703
57768,4877.145
57771,1395.5249
57784,3460.6968
57788,1841.6012
57797,1462.8987
57798,5316.616
57802,3026.0422
57807,2201.3623
57809,5893.3706
57810,1467.873
57814,5086.5166
57815,1799.1807
57817,1274.6791
57826,3180.3147
57829,3837.0845
57830,1686.5896
57832,757.789
57833,2672.6052
57842,1417.6871
57848,7044.6953
57849,1269.6564
57850,3372.0198
57854,1058.4032
57862,1335.4307
57866,1233.7089
57868,1497.9131
57869,4703.438
57870,2899.451
57873,1613.3875
57875,1496.2427
57877,1906.1481
57878,1644.7051
57880,1735.652
57884,5732.373
57886,1135.6005
57888,2920.7542
57894,2104.021
57897,2155.615
57902,2885.4243
57903,1241.3086
57917,2422.672
57923,4188.977
57924,2344.8235
57925,2364.1936
57931,3574.9736
57932,1169.4838
57937,4090.0825
57939,3379.1116
57948,1124.1288
57949,1447.4695
57951,2070.025
57958,4796.5938
57960,1017.86127
57964,2421.0046
57965,1623.5319
57966,1181.5114
57982,775.05725
57987,1206.1378
57999,1560.292
58000,3433.998
58003,4154.0996
58010,1113.6068
58011,3472.0024
58016,890.6688
58019,3502.666
58020,1285.0706
58024,2355.4404
58031,5248.1
58032,1788.7778
58046,3823.3318
58052,1473.1017
58054,1831.5153
58061,4236.6943
58085,3324.2463
58094,3792.5945
58110,807.4842
58112,1923.4731
58122,8042.088
58129,1487.2019
58138,1708.9697
58140,8803.636
58148,1236.3276
58149,3156.7693
58154,2030.4207
58158,3031.5793
58159,1038.7081
58160,3146.322
58162,4048.4656
58164,4530.8765
58170,1685.3291
58174,1845.4391
58176,5390.2144
58180,5123.1064
58193,955.6789
58194,2164.8992
58202,1650.2709
58204,1270.3837
58209,2417.816
58213,1206.8868
58217,1472.7632
58225,4230.2954
58227,7070.1367
58228,1194.4978
58229,6841.191
58231,1712.7902
58234,992.812
58235,9595.278
58244,1765.1909
58247,3049.046
58251,1051.2804
58258,931.85596
58262,2317.658
58273,1153.5188
58277,1769.9302
58285,1191.3721
58288,1010.1642
58296,1203.5995
58312,6770.309
58325,4412.1377
58328,1355.1075
58329,1357.0338
58334,933.66437
58339,1030.5924
58340,2455.0244
58353,1339.7084
58364,1260.7133
58366,3462.5852
58370,2097.5479
58377,2461.9187
58383,1523.969
58385,892.78375
58387,1557.7242
58388,1867.823
58390,4683.189
58407,4207.763
58411,1439.801
58412,1361.2964
58415,4960.5347
58420,1894.1708
58427,1918.975
58433,2085.578
58435,5592.538
58439,1587.3263
58453,3248.6
58455,2022.5144
58457,1176.39
58458,2151.2212
58465,966.49426
58468,2628.2
58482,1396.8185
58484,1914.9192
58491,1530.0651
58499,2415.1113
58501,3463.153
58503,5984.5854
58506,4086.2617
58514,718.11115
58519,3269.399
58521,2597.018
58522,5852.7305
58530,1367.762
58532,2749.8757
58544,1109.7832
58545,3276.278
58553,1214.9381
58559,5637.003
58561,2808.8323
58562,969.1099
58569,1872.6897
58577,2960.9788
58578,1048.3345
58580,1355.6543
58587,1986.3436
58596,956.33124
58599,3662.1887
58608,4304.944
58609,1031.9147
58611,880.98883
58620,3325.3245
58621,2748.3525
58623,1286.777
58624,1650.1647
58625,1561.6727
58628,3849.605
58635,3178.0286
58636,4782.776
58641,1575.8909
58642,1552.6853
58643,10425.692
58650,2210.831
58660,1911.3951
58669,864.46655
58672,1201.7317
58676,1564.6796
58679,8021.0474
58684,1987.545
58689,1615.4159
58696,5806.785
58698,2796.9758
58712,5396.7266
58719,2811.787
58722,2515.0718
58724,3679.9775
58729,1357.7917
58730,9571.862
58737,970.97723
58739,2423.355
58744,2764.5193
58747,3006.1465
58749,3289.6094
58750,1794.0397
58754,1429.0222
58761,1454.119
58765,1052.1931
58767,1205.3564
58777,1435.4603
58788,1052.8165
58789,1279.5308
58793,1455.1025
58800,2125.2656
58807,2497.653
58821,4267.9814
58836,1796.2987
58848,2787.0615
58851,1901.1328
58853,3605.037
58855,1067.8937
58861,1350.738
58866,1695.6113
58874,1021.8592
58879,1541.2179
58880,4093.4775
58881,1352.6298
58890,3717.4731
58891,947.67944
58892,4304.587
58896,4375.674
58899,2722.9626
58900,1022.23444
58901,2716.9797
58923,5604.6265
58935,2175.5757
58951,4293.333
58955,1294.8098
58959,1300.2098
58965,1362.2483
58976,1717.7441
58988,1116.6952
58999,9511.677
59001,1061.6761
59003,3031.7673
59005,1239.0997
59007,1637.4869
59012,5574.9976
59013,1034.3627
59016,3258.3738
59022,1382.2069
59031,3917.7974
59034,879.3705
59035,1627.1396
59036,1517.6636
59037,2199.5398
59040,1153.8225
59044,7151.7783
59045,2813.8525
59049,4142.8203
59051,2613.264
59054,1019.9105
59055,838.67035
59057,1660.0543
59058,1856.0043
59061,1961.9873
59065,2929.7593
59071,1383.2494
59072,1089.848
59074,3122.2183
59082,2899.4207
59097,2402.8333
59100,1154.1367
59101,1428.311
59102,4616.8745
59107,1191.6625
59109,1109.4451
59114,1392.4812
59115,1133.8187
59119,1580.7926
59120,3871.8435
59122,8173.9146
59124,2761.1177
59125,2510.046
59128,2126.0847
59131,7379.3
59134,2251.5083
59137,2200.6582
59146,3075.009
59148,11355.523
59149,2107.257
59151,1384.2179
59155,3296.9272
59158,6367.108
59166,1367.4156
59175,2181.6445
59176,1154.2286
59180,4408.8994
59182,5728.373
59184,5886.9277
59186,1176.0265
59191,1315.6373
59193,2545.3486
59213,2329.0112
59216,1411.2904
59218,1172.3073
59222,4496.7485
59234,1554.8049
59237,1251.6249
59238,1517.7722
59239,2607.3318
59242,1670.2207
59246,1366.7625
59252,1372.0922
59265,3604.8135
59267,2758.207
59268,3348.6226
59273,813.876
59274,960.37823
59279,2020.0519
59282,1993.6711
59290,3342.162
59293,1835.9021
59303,1150.599
59306,2961.5845
59308,1638.0875
59316,7444.017
59321,2871.8982
59331,2243.4856
59332,2955.679
59336,4408.874
59344,1719.3757
59350,908.35345
59355,1316.9233
59357,2150.495
59360,3762.8362
59363,6172.6016
59365,3192.6555
59366,2729.0227
59370,1880.1249
59371,2648.4204
59372,4661.631
59375,1295.9426
59376,1254.4193
59380,2271.7544
59384,3997.9734
59386,2062.283
59403,2933.226
59413,2319.542
59415,2741.5503
59417,1251.6183
59419,2218.8809
59431,3945.1262
59434,1183.0311
59441,4234.5576
59447,1473.7102
59450,5284.0635
59454,2652.6543
59456,3022.5928
59458,4193.606
59470,5273.5264
59471,1342.5292
59480,1072.0411
59486,946.0775
59487,1683.8446
59493,1624.9802
59494,2181.1724
59499,4529.213
59511,3564.6956
59513,1349.5664
59514,6686.8843
59517,1233.7089
59534,1801.893
59538,2003.5615
59545,1472.9022
59549,1444.9166
59552,1498.2039
59556,1021.99225
59562,1570.7661
59563,1804.7701
59573,758.6249
59576,1085.7212
59580,2593.139
59583,1923.2401
59593,1420.0457
59595,1192.6919
59607,1731.8483
59610,5917.3115
59612,1488.7388
59618,1465.0529
59620,2196.6492
59621,2031.3765
59623,1964.8926
59625,1061.0804
59651,1173.3832
59656,1917.5974
59657,2478.137
59659,1390.1652
59661,1609.9575
59668,5388.7393
59669,2890.3928
59670,2302.6558
59671,3261.5916
59672,1293.2771
59673,1294.0679
59675,2612.5388
59678,2851.9944
59680,3560.666
59681,2582.172
59688,2463.4382
59691,1249.291
59699,1431.0624
59700,2389.6816
59702,1362.5217
59706,5702.803
59719,1597.9606
59726,3412.7703
59731,2244.7537
59732,981.682
59741,2511.1174
59751,1818.7638
59753,1239.523
59756,1425.369
59758,1455.6536
59759,866.04675
59761,1940.4309
59768,3131.982
59772,818.86566
59774,2371.8855
59780,2680.0786
59781,5816.8174
59782,3437.1106
59791,1411.9689
59793,5155.125
59799,1185.3141
59800,1201.8698
59804,1866.8561
59816,1598.5168
59829,3808.466
59838,1289.7532
59841,1022.9215
59848,1566.5414
59855,1084.9951
59857,2775.9084
59874,2332.7034
59877,2729.1943
59881,1638.0735
59882,3353.5603
59886,1423.1884
59887,4535.8135
59893,3038.9985
59897,1047.5375
59905,1803.3782
59906,1851.5156
59925,2463.9856
59927,2796.529
59935,1772.2797
59942,3384.1233
59943,1777.2549
59947,4272.1924
59959,4515.072
59962,1811.54
59967,1958.4402
59970,1377.8177
59986,2602.5098
59992,2226.9067
59993,1384.793
59994,1876.2417
59999,1148.6141
60018,1022.0112
60021,1641.4513
60029,4820.83
60035,4565.6157
60036,1542.0883
60044,1094.983
60046,3095.4285
60047,897.49176
60051,1614.8167
60057,2109.0476
60072,7428.3516
60080,939.8294
60083,1073.7028
60084,1199.4733
60085,1357.0195
60087,4037.1226
60089,3872.1057
60095,1453.5735
60102,2206.3171
60103,1977.2246
60104,1839.5939
60107,17736.967
60123,5844.8877
60128,1936.1295
60130,2418.6667
60134,3986.9697
60135,1106.9937
60136,2250.0947
60139,1685.1282
60145,2909.1396
60146,1896.4392
60153,2720.6902
60154,4440.149
60161,803.45825
60162,866.56604
60163,1642.82
60168,7716.6206
60174,1606.712
60175,1941.2573
60176,2549.8335
60177,4688.833
60178,1322.6079
60181,1530.8832
60193,2189.751
60200,1074.0469
60201,1541.3751
60205,2373.9788
60210,5291.597
60212,2215.3994
60214,1269.907
60215,1326.5903
60223,1546.806
60224,1458.1837
60226,1070.2979
60232,1840.073
60235,1853.7003
60238,1541.9691
60243,1108.948
60248,2179.381
60249,1319.0664
60250,1625.5592
60260,1520.9839
60261,1651.1431
60266,1253.7747
60267,854.9642
60269,2016.6295
60270,1311.2794
60281,2466.8306
60287,6863.1016
60295,4158.6226
60305,5689.3745
60307,1889.8818
60308,2787.346
60309,2897.3972
60311,4160.852
60314,3509.8386
60317,1427.1611
60321,1713.1447
60323,1895.2721
60329,3533.1016
60336,3218.8345
60339,858.3988
60348,1743.0667
60357,1258.7976
60358,3531.3027
60368,3338.314
60376,10563.234
60391,1065.5194
60392,1329.937
60394,2440.6885
60401,1015.46497
60404,2343.3704
60405,7142.9785
60406,3207.8606
60407,1617.9136
60409,2890.867
60410,1477.4274
60411,812.9633
60419,926.5567
60420,1358.6395
60425,1798.5974
60428,4537.0854
60445,1116.2454
60451,1959.2051
60457,1315.6292
60466,1794.6729
60473,1616.9216
60481,2165.1099
60487,5390.857
60488,2223.297
60519,1728.268
60524,1570.1813
60525,3180.0476
60527,9781.925
60531,2984.4512
60538,2450.899
60539,1882.3676
60545,1965.9299
60547,1565.175
60549,2206.5886
60555,2040.1644
60557,2016.9266
60562,5866.4214
60570,2551.6604
60574,1003.467
60594,1376.5032
60595,836.2659
60606,946.6023
60607,1343.2104
60613,1201.6326
60618,1660.253
60626,1553.2391
60628,2138.482
60637,3179.52
60638,1905.5492
60640,2068.7046
60643,1282.1533
60646,2536.9187
60647,1692.779
60649,2067.9275
60662,1168.6604
60666,1623.124
60668,1121.6401
60671,2023.4308
60674,2918.347
60676,1259.5637
60677,4977.789
60681,1119.0214
60689,2396.501
60693,1218.6266
60696,1491.8833
60700,1575.9299
60706,1872.7245
60709,2900.5461
60715,1584.0636
60721,3272.4248
60722,3821.1555
60727,5055.1943
60730,4636.324
60735,1495.3624
60736,2857.1396
60751,1554.8925
60758,3335.7776
60764,1182.2084
60765,1292.2421
60769,2877.4167
60771,1161.8018
60775,1070.0499
60776,2245.2148
60784,1811.4701
60786,1013.4198
60789,3420.6133
60797,2227.628
60802,3520.2002
60810,8269.604
60815,1244.3624
60817,1101.0723
60824,1032.823
60830,1332.9132
60833,6929.646
60839,1567.6332
60841,1239.7996
60842,1154.5088
60850,2439.5703
60859,1822.7844
60860,2537.6145
60871,2540.3215
60873,3167.8162
60878,2863.5269
60879,1896.0242
60880,1828.7018
60893,2527.009
60896,1152.4594
60898,1668.6366
60907,4589.683
60908,8754.808
60909,1537.6005
60910,5007.896
60916,1118.3828
60921,1186.2267
60928,2811.983
60936,794.9346
60938,4585.1157
60946,9901.461
60948,2270.3672
60955,1303.4794
60963,1474.9567
60965,1840.2502
60967,1910.0002
60970,1454.3901
60971,1553.7644
60981,2171.4963
60984,2162.4592
60991,1575.7285
60994,2253.0054
60997,4199.765
60999,2125.0134
61001,703.116
61004,2681.936
61009,1352.5594
61011,1166.9486
61019,1079.7803
61033,2148.306
61034,1560.3522
61040,4069.803
61041,829.2486
61042,1652.5356
61045,4312.809
61049,3773.8296
61057,929.0267
61068,7727.756
61070,1279.4996
61072,4861.9595
61080,965.8801
61081,1320.5151
61082,6532.9917
61086,6357.4424
61100,697.5752
61102,1549.5204
61108,5063.686
61116,921.7978
61126,4146.7495
61129,1115.0547
61132,1527.0548
61143,4052.6917
61145,946.00574
61146,2521.483
61153,2196.184
61154,2424.8564
61156,2105.892
61159,1106.0482
61162,1969.409
61167,1046.1572
61178,2397.4404
61179,2055.6755
61182,4077.5884
61184,1206.3293
61186,2543.1528
61187,1301.3796
61188,4697.4756
61196,2453.049
61201,1198.1418
61202,3534.9216
61210,647.66797
61217,3164.9746
61221,2136.101
61223,1236.6932
61226,4663.743
61232,1377.2825
61246,1492.56
61247,3650.6885
61252,2926.6624
61254,2628.1912
61267,1217.7285
61275,2128.368
61276,1155.065
61284,1530.5305
61287,1164.3685
61292,7788.573
61305,2411.2117
61306,2579.7476
61311,1486.8545
61315,3195.8662
